Time (ms),X,Y,Z
74233,-7556,3740,-2059
74313,-9637,4067,-2113
74393,-12230,4091,-2309
74473,-12398,3265,-2221
74553,-10221,2308,-1676
74633,-7900,1623,-935
74713,-6774,1422,-436
74793,-6771,1850,-485
74873,-8417,2895,-1183
74953,-10184,3305,-1832
75033,-9462,3189,-2033
75113,-7742,3280,-2015
75193,-7120,3408,-2144
75273,-7906,3707,-2263
75353,-9877,4000,-2345
75433,-11907,3838,-2246
75513,-11060,3019,-1782
75593,-7889,2458,-1053
75673,-6992,2162,-107
75753,-7530,1503,198
75833,-7721,1768,-436
75913,-9355,2626,-1390
75993,-10118,2616,-2143
76073,-8355,2697,-2306
76153,-6774,3315,-2279
76233,-7018,3493,-2386
76313,-8353,3678,-2564
76393,-10462,3926,-2604
76473,-11966,3538,-2358
76553,-10652,2768,-1885
76633,-8280,1965,-1254
76713,-6918,1343,-764
76793,-6411,1130,-424
76873,-7524,1970,-582
76953,-10262,2771,-1245
77033,-10592,2812,-1989
77113,-8235,2763,-2174
77193,-7008,2979,-2141
77273,-7520,3259,-2254
77353,-9441,3509,-2204
77433,-11865,3822,-2257
77513,-11715,3439,-2102
77593,-8400,2526,-1339
77673,-6291,2108,-334
77753,-6930,1845,365
77833,-7851,1970,162
77913,-9673,2823,-598
77993,-10975,2896,-1517
78073,-9498,2759,-2167
78153,-7349,3190,-2146
78233,-6740,3546,-2187
78313,-8403,4035,-2377
78393,-11219,4597,-2526
78473,-12985,4535,-2168
78553,-11938,3404,-1259
78633,-8931,2202,-502
78712,-7410,1736,31
78792,-7332,1356,270
78872,-7859,1716,-27
78952,-9608,2568,-644
79032,-10107,2734,-1240
79112,-8650,2709,-1654
79192,-7543,3133,-2044
79272,-7735,3767,-2276
79352,-8739,4395,-2522
79432,-10898,4457,-2551
79512,-12741,3487,-2094
79592,-11030,2676,-1386
79672,-8081,2478,-570
79752,-7611,2061,93
79912,-7725,1712,86
79992,-8196,2549,-719
80072,-9867,3272,-1702
80152,-9853,3131,-2288
80232,-8385,3296,-2262
80312,-7599,3620,-2156
80392,-7599,3942,-2133
80472,-9623,4263,-2190
80552,-12412,4063,-2285
80632,-12474,3278,-2031
80712,-10129,2408,-1340
80792,-8104,1789,-702
80872,-7562,1218,-122
80952,-7736,1319,148
81032,-9303,2733,-323
81112,-10640,3324,-1021
81192,-9624,3018,-1398
81272,-8381,3388,-1574
81352,-8041,3825,-1767
81432,-8839,4354,-1968
81512,-10884,4874,-2284
81592,-12317,4339,-2414
81672,-11430,3159,-1894
81752,-9309,2267,-1088
81832,-7688,1723,-371
81912,-6548,1649,-96
81992,-6896,2365,-480
82072,-9338,3067,-1351
82152,-10451,2916,-2081
82232,-9006,2777,-2055
82312,-7573,3353,-2025
82392,-7314,4151,-2182
82472,-8082,4471,-2358
82552,-10634,4356,-2337
82632,-12985,3466,-1927
82712,-11272,2350,-1248
82792,-8057,2206,-232
82872,-7139,1695,737
82952,-7009,850,532
83032,-7700,1541,-434
83112,-10618,2793,-1722
83192,-11646,3044,-2929
83272,-9188,2939,-2937
