Time (ms),X,Y,Z
73193,12199,2761,-3457
73273,11284,2807,-2692
73353,8457,2376,-1934
73432,5773,1885,-1411
73513,4512,1809,-1183
73592,5094,2287,-1316
73672,7381,3124,-1703
73753,9711,3882,-2464
73832,10354,3928,-2725
73912,9390,3488,-2556
73992,7796,3454,-2759
74072,7061,3557,-2914
74152,7761,3307,-2952
74232,9863,2891,-2918
74313,11356,2484,-2834
74392,11462,2328,-2735
74472,10940,2298,-2347
74552,9458,2054,-1714
74632,7640,1905,-1316
74712,6203,1947,-1079
74792,5652,2334,-1080
74872,6540,3078,-1200
74952,8559,3570,-1247
75032,10141,3739,-1312
75112,10324,3767,-1342
75192,9487,3430,-1245
75272,7745,3432,-1363
75352,7294,3359,-1913
75432,7878,2881,-2622
75512,8748,2044,-3319
75592,9862,1346,-4131
75672,11116,1225,-4365
75752,11052,1553,-3833
75832,9562,1996,-3209
75912,7518,2246,-2782
75992,5710,2217,-2523
76072,4577,2297,-2309
76152,4613,2856,-2277
76232,6192,3620,-2185
76312,8004,4139,-1954
76392,9173,4517,-1710
76472,9693,4514,-1502
76552,9108,4069,-1414
76632,8220,3861,-1543
76712,7677,3815,-2219
76792,7646,3427,-2969
76872,8631,2759,-3387
76952,9910,2319,-3557
77032,10327,2191,-3431
77112,10538,2328,-3022
77192,10073,2426,-2387
77272,8345,2386,-1741
77352,6472,2248,-1320
77432,5257,2158,-1209
77512,5502,2330,-1866
77592,7580,2503,-3255
77672,9992,2448,-3315
77752,9554,2533,-2840
77832,8428,2684,-2575
77912,7399,2720,-2409
77992,7064,2746,-2400
78072,7241,2928,-2413
78152,8331,3099,-1975
78232,9668,3195,-1241
78312,9864,3163,-737
78392,9580,3388,-374
78472,9140,3714,-239
78552,8072,3866,-457
78632,7036,3955,-798
78712,6365,3902,-1128
78792,5882,3698,-1470
78872,5784,3372,-1800
78952,6320,2828,-2091
79032,7987,2446,-2260
79112,9763,2592,-2613
79192,9874,2430,-2717
79272,9097,2089,-2476
79352,8283,2178,-2423
79431,7527,2245,-2304
79511,7261,2191,-2036
79591,7384,2209,-1765
79671,7620,2379,-1621
79752,8397,2664,-1469
79831,9220,2907,-1484
79911,9330,3115,-1704
79991,9092,3339,-1849
80071,7673,3314,-1757
80151,6680,3193,-1644
80231,6114,3120,-1574
80311,5927,2906,-1575
80391,6232,2704,-1849
80471,7920,2712,-2225
80551,9621,2819,-2767
80631,9603,2698,-3063
80711,9066,2419,-3166
80791,8379,2264,-3232
80871,7658,2260,-3031
80951,7501,2309,-2784
81031,7735,2391,-2387
81111,8006,2780,-1835
81191,8124,3439,-1228
81271,8248,4208,-586
81351,8382,4780,-286
81431,8445,5132,-334
81511,8329,5185,-374
81591,7618,4869,-819
81671,6586,4661,-1642
81751,5805,4300,-2316
81831,5501,3721,-2733
81911,5624,3187,-2807
81991,6356,2664,-2971
82071,7696,1985,-2987
82151,9064,1668,-3105
82231,9685,1879,-3399
82311,9334,1730,-3101
82391,8795,1532,-2783
82471,8227,1432,-2395
82551,7540,1817,-1288
82631,7591,2273,-1186
82711,8178,2708,-1249
82791,9545,3107,-1338
82871,10362,3472,-1491
82951,10034,3652,-1708
83031,9335,3615,-1911
83111,8018,3214,-2006
83191,6491,2890,-2007
83271,5454,2851,-1880
83351,5200,3131,-1821
83431,5578,3424,-1921
83511,7086,3518,-1959
83591,8899,3579,-2011
83671,9582,3479,-1924
83751,9252,3185,-1790
83831,8295,2979,-1915
83911,7610,2901,-2204
83991,7461,2813,-2706
84071,7853,2661,-3171
84151,9035,2419,-3217
84231,10372,2324,-2905
84311,10406,2364,-2435
84391,9841,2759,-2053
84471,9125,2951,-1662
84551,7698,2810,-1343
84631,6367,2711,-1237
84711,5635,2579,-1256
84791,5678,2662,-1444
84871,6774,2949,-1771
84951,8634,3288,-2214
85031,9598,2879,-2656
85111,9003,2640,-2541
85191,7923,2742,-2453
85271,7249,2773,-2429
85350,7182,2762,-2461
85431,7723,2645,-2382
85510,9068,2651,-2276
85590,10139,3021,-2151
85670,9930,3330,-1870
85750,9388,3414,-1551
85830,8607,3317,-1249
85910,7294,3195,-1005
85990,6187,3120,-815
86070,5756,3043,-752
86150,6238,3016,-1217
86230,7632,2764,-1759
86310,9453,2373,-2482
86390,9943,2191,-3271
86470,9258,1910,-3400
86550,8537,1727,-3323
86630,7800,2026,-3142
86710,7678,2439,-2717
86790,8005,2922,-2287
86870,8320,3472,-1840
86950,8647,4556,-1315
87030,9354,6181,-712
