Time (ms),X,Y,Z
56716,2599,2186,-7854
56796,2685,2024,-7939
56875,2597,2188,-7730
56955,2393,2341,-7479
57035,2248,1781,-7730
57115,2162,1298,-7974
57195,2199,1123,-7960
57275,2310,1555,-7758
57355,2277,2234,-7808
57435,2141,1816,-8250
57515,2411,1340,-8465
57596,2734,1254,-8377
57675,2705,1385,-8242
57755,2529,1190,-8213
57835,2319,817,-8114
57915,2281,951,-7983
57995,1956,868,-7973
58075,1667,505,-8002
58155,1576,3,-7999
58235,1379,-462,-8100
58315,1467,-431,-8215
58395,1525,-435,-8201
58475,1697,-735,-8083
58555,1820,-746,-8045
58635,1433,-752,-8087
58715,1450,-985,-8081
58875,1321,-1230,-8074
59035,579,-2112,-8101
59115,607,-2609,-7857
59195,731,-2670,-7641
59275,780,-2759,-7626
59355,513,-2885,-7747
59435,295,-2979,-7897
59515,389,-3116,-7719
59595,340,-2873,-7594
59675,146,-2589,-7732
59755,-4,-2644,-7719
59835,-66,-2764,-7671
59915,-240,-3007,-7725
59995,-322,-3292,-7733
60075,-257,-3339,-7831
60155,-278,-3292,-8064
60235,-330,-3399,-7968
60315,-278,-3082,-7830
60395,-24,-2592,-7833
60475,-67,-2603,-7809
60555,-257,-2522,-7943
60635,-219,-2212,-7980
60715,-277,-1939,-7929
60795,-612,-1965,-7973
60875,-1477,-2046,-8156
60955,-2683,-2100,-8054
61035,-3109,-1477,-7169
61115,-2607,-205,-6432
61195,-1758,1490,-6558
61275,-1311,3817,-7027
61355,-1248,5347,-7108
61435,-1270,5189,-7446
61515,-2151,5645,-9968
61595,-3237,4765,-9932
61675,-2599,2767,-7738
61755,-1131,3995,-8277
61835,-2086,4260,-7974
61915,-2498,3290,-7123
61995,418,4025,-6838
62075,-1406,2575,-7601
62155,-3068,2787,-8333
62235,1519,5652,-7581
62315,994,2497,-6112
62395,-1001,1077,-6640
62475,579,4931,-8457
62555,1640,5977,-8109
62635,2178,4877,-7169
62715,2036,3595,-6543
62794,1364,3006,-6396
62874,444,3116,-6576
62954,365,3269,-6984
63034,635,2214,-7302
63114,1146,2141,-8364
63194,1742,2943,-9158
63274,2200,3291,-8692
63355,2738,3061,-8261
63434,2553,1877,-8000
63514,1741,1300,-7426
63594,-234,1022,-7372
63674,-933,2908,-7568
63754,439,4470,-7310
63834,1122,4345,-6839
63914,1279,4680,-6142
63994,1463,5015,-5961
64074,1608,5512,-5963
64154,1787,6086,-5545
64234,1905,6533,-4932
64314,1618,6545,-4569
64394,1519,6679,-4562
64474,1703,7279,-4525
64554,1780,7832,-4542
64634,1159,7757,-4336
64714,-215,7201,-4351
64794,-1010,7326,-5007
64874,-979,6189,-5561
64954,-1119,4625,-6476
65034,-1209,4391,-7177
65114,-1764,4129,-7973
65194,-3406,3579,-8626
65274,-4274,3682,-9024
65354,-3611,4951,-8758
65434,-2159,5158,-8129
65514,-602,4444,-7956
65594,500,3923,-7593
65674,938,3424,-7450
65754,604,2730,-7289
65834,64,1962,-7017
65914,-743,2305,-7283
65994,-633,3173,-7339
66074,272,3586,-7015
66154,865,3950,-7266
66234,1449,4153,-7869
66314,1867,4282,-7527
66394,2318,4078,-6838
66474,2392,3940,-6824
66554,2119,4388,-6433
66634,1966,4913,-5893
66714,1851,5311,-5555
66794,1542,5736,-5346
66874,1423,6216,-5061
66954,1377,6739,-4544
67034,1167,7290,-3987
67114,967,7914,-3958
67274,805,8376,-4200
67354,474,8480,-4057
67434,38,8418,-3717
67514,-200,8167,-3294
67594,-269,7836,-2926
67674,-181,7819,-2925
67754,64,8187,-3095
67834,435,8460,-3243
67914,864,8358,-3176
67994,1286,8087,-3102
68074,1577,7799,-3221
68154,1756,7733,-3344
68234,1950,7822,-3393
68314,2237,7598,-3408
68394,2507,7221,-3372
68474,2702,7028,-3569
68554,2792,6921,-3780
68634,2826,6871,-3665
68714,2757,6856,-3449
68793,2639,6875,-3587
68873,2934,7038,-3951
68953,3285,7207,-4001
69033,3235,7252,-3870
69113,3067,7205,-3622
69193,2962,7242,-3343
69273,2897,7396,-3179
69353,2867,7630,-3214
69433,2861,7671,-3144
69513,2816,7639,-3036
69593,2820,7898,-3250
69673,2882,8044,-3375
69753,2885,7813,-3365
69833,2793,7552,-3198
69913,2801,7413,-3078
69993,2975,7323,-3389
70073,3091,7195,-3704
70153,3179,6871,-3843
70233,3484,6745,-3814
70313,3943,6934,-3843
70393,4233,7048,-3891
70473,4377,7016,-3947
70553,4470,6966,-3897
70633,4351,6525,-3924
70713,4091,5722,-4381
70793,3850,5151,-4910
70873,3772,4799,-5293
70953,3539,4293,-5651
71033,2970,3801,-5989
71113,2789,3145,-6326
71193,3013,2540,-6714
71273,3288,2668,-7099
71353,3604,2779,-7390
71433,3495,2454,-7312
71513,2897,2508,-7003
71593,2687,2849,-6773
71673,3238,3581,-6529
71753,3786,4007,-6005
71833,3921,3710,-5693
71913,4113,4725,-5804
71993,4219,5548,-5881
72073,4234,5351,-5720
72153,4549,5977,-5731
72233,4576,6277,-5711
72313,4418,5350,-5778
72393,4028,5020,-5843
72473,3189,5079,-6044
72553,2755,4953,-6147
72633,2757,5057,-5895
72713,3288,5148,-5795
72793,3937,5327,-5612
72873,3873,5206,-5569
72953,3655,4824,-5592
73033,3570,4928,-5577
73113,3454,5267,-5528
73193,3442,5178,-5521
73273,3027,4982,-5792
73353,2192,5070,-5824
73433,1863,4804,-5814
73513,2367,5081,-6150
73593,3200,5023,-6341
73673,2888,4013,-7412
73753,1709,2313,-9082
73833,1177,309,-9185
73913,536,-345,-8405
73993,-847,-351,-8221
74073,-1996,-192,-7862
74153,-2498,232,-7507
74233,-1742,21,-8101
74313,-2021,-377,-8139
74393,-3551,-341,-7508
74473,-1712,248,-7590
74553,-162,1975,-8293
74633,-2342,2712,-11849
74712,-2019,3277,-13097
74792,-656,4139,-10776
74872,-1036,4506,-10078
74952,-343,4831,-10154
75033,775,4573,-9907
75112,1732,3642,-8486
75192,2178,2584,-6892
75272,1618,1510,-6021
75352,136,1035,-5666
